Commodity,Market,Variety,Max_Price,Avg_Price,Min_Price,Last_Updated,Trend,Extra,Fetch_Date
Carrot,Bowenpally,Carrot,6000,4500,800,05 Nov 2025,,For Free Price Alerts,2025-11-06
Onion,Bowenpally,1st Sort,1800,1400,500,05 Nov 2025,,For Free Price Alerts,2025-11-06
Onion Green,Bowenpally,Onion Green,5000,4200,2000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Potato,Bowenpally,(Red Nanital),2500,2200,1000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Green Chilli,Bowenpally,Green Chilly,3000,2800,1800,05 Nov 2025,,For Free Price Alerts,2025-11-06
Yam (Ratalu),Bowenpally,Other,3500,3200,2000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Ridgeguard(Tori),Bowenpally,Other,4000,3500,2000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Bitter gourd,Bowenpally,Bitter Gourd,3300,2800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Brinjal,Bowenpally,Arkasheela Mattigulla,4000,3500,2000,05 Nov 2025,,For Free Price Alerts,2025-11-06
Potato,Bowenpally,(Red Nanital),2500,2200,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Groundnut pods (raw),Bowenpally,Groundnut pods (raw),5500,5000,3000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Onion Green,Bowenpally,Onion Green,5000,4200,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Brinjal,Bowenpally,Arkasheela Mattigulla,4000,3500,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
French Beans (Frasbean),Bowenpally,French Beans (Frasbean),6000,5000,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Ridgeguard(Tori),Bowenpally,Other,4000,3500,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Amla(Nelli Kai),Bowenpally,Amla,6000,5000,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Capsicum,Bowenpally,Capsicum,3200,2800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Raddish,Bowenpally,Other,400,300,200,05 Nov 2025,,For Free Price Alerts,2025-11-05
Green Chilli,Bowenpally,Green Chilly,3000,2800,1800,05 Nov 2025,,For Free Price Alerts,2025-11-05
Onion,Bowenpally,1st Sort,1800,1400,500,05 Nov 2025,,For Free Price Alerts,2025-11-05
Snakeguard,Bowenpally,Other,2000,1800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Cauliflower,Bowenpally,African Sarson,2000,1800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Colacasia,Bowenpally,Colacasia,2000,1800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Bhindi(Ladies Finger),Bowenpally,Bhindi,2200,1800,1200,03 Nov 2025,,For Free Price Alerts,2025-11-05
White Pumpkin,Bowenpally,Other,1000,900,500,04 Nov 2025,,For Free Price Alerts,2025-11-05
Yam (Ratalu),Bowenpally,Other,3500,3200,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Drumstick,Bowenpally,Drumstick,10000,8500,5000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Cucumbar(Kheera),Bowenpally,Cucumbar,1200,1000,500,05 Nov 2025,,For Free Price Alerts,2025-11-05
Pumpkin,Bowenpally,Other,2500,2200,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Chow Chow,Bowenpally,Chow Chow,1000,800,500,05 Nov 2025,,For Free Price Alerts,2025-11-05
Carrot,Bowenpally,Carrot,6000,4500,800,05 Nov 2025,,For Free Price Alerts,2025-11-05
Bottle gourd,Bowenpally,Bottle Gourd,1200,1000,400,05 Nov 2025,,For Free Price Alerts,2025-11-05
Cabbage,Bowenpally,Cabbage,1500,1200,500,05 Nov 2025,,For Free Price Alerts,2025-11-05
Bitter gourd,Bowenpally,Bitter Gourd,3300,2800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Beetroot,Bowenpally,Beetroot,3500,2800,1000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Field Pea,Bowenpally,Field Pea,5000,4000,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Cluster beans,Bowenpally,Cluster Beans,6000,5000,3000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Knool Khol,Bowenpally,Knool Khol,1800,1600,1000,27 Oct 2025,,For Free Price Alerts,2025-11-05
Tomato,Bowenpally,Deshi,1800,1500,400,05 Nov 2025,,For Free Price Alerts,2025-11-05
Sweet Potato,Bowenpally,Hosur Green,3300,3000,2000,05 Nov 2025,,For Free Price Alerts,2025-11-05
Bitter gourd,Bowenpally,Bitter Gourd,4000,3000,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Beetroot,Bowenpally,Beetroot,4000,2800,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Drumstick,Bowenpally,Drumstick,10000,7500,4000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Groundnut pods (raw),Bowenpally,Groundnut pods (raw),5500,4000,2000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Field Pea,Bowenpally,Field Pea,4500,3500,1500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Chow Chow,Bowenpally,Chow Chow,1000,800,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Cluster beans,Bowenpally,Cluster Beans,6000,5000,3000,03 Nov 2025,,For Free Price Alerts,2025-11-04
Yam (Ratalu),Bowenpally,Other,4000,3500,2000,04 Nov 2025,,For Free Price Alerts,2025-11-04
White Pumpkin,Bowenpally,Other,1000,900,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Tomato,Bowenpally,Deshi,2000,1500,400,04 Nov 2025,,For Free Price Alerts,2025-11-04
Sweet Potato,Bowenpally,Hosur Green,3300,2500,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Ridgeguard(Tori),Bowenpally,Other,2200,1800,1000,03 Nov 2025,,For Free Price Alerts,2025-11-04
Onion,Bowenpally,1st Sort,1800,1400,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Cucumbar(Kheera),Bowenpally,Cucumbar,1200,1100,600,04 Nov 2025,,For Free Price Alerts,2025-11-04
Bottle gourd,Bowenpally,Bottle Gourd,1400,1100,400,04 Nov 2025,,For Free Price Alerts,2025-11-04
Onion Green,Bowenpally,Onion Green,5000,4000,2000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Green Chilli,Bowenpally,Green Chilly,2000,1800,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Knool Khol,Bowenpally,Knool Khol,1800,1600,1000,27 Oct 2025,,For Free Price Alerts,2025-11-04
Cabbage,Bowenpally,Cabbage,1500,1200,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Snakeguard,Bowenpally,Other,2000,1800,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Brinjal,Bowenpally,Arkasheela Mattigulla,2500,2000,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Cauliflower,Bowenpally,African Sarson,2000,1500,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Capsicum,Bowenpally,Capsicum,3500,3000,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Carrot,Bowenpally,Carrot,6000,4000,500,04 Nov 2025,,For Free Price Alerts,2025-11-04
Colacasia,Bowenpally,Colacasia,2000,1800,1000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Bhindi(Ladies Finger),Bowenpally,Bhindi,2200,1800,1200,03 Nov 2025,,For Free Price Alerts,2025-11-04
Raddish,Bowenpally,Other,500,400,200,04 Nov 2025,,For Free Price Alerts,2025-11-04
Potato,Bowenpally,(Red Nanital),2500,2000,800,04 Nov 2025,,For Free Price Alerts,2025-11-04
Pumpkin,Bowenpally,Other,2500,2000,800,04 Nov 2025,,For Free Price Alerts,2025-11-04
French Beans (Frasbean),Bowenpally,French Beans (Frasbean),7000,5000,2000,04 Nov 2025,,For Free Price Alerts,2025-11-04
Amla(Nelli Kai),Bowenpally,Amla,7000,5500,3000,04 Nov 2025,,For Free Price Alerts,2025-11-04
